local-authority-code,official-name,la-deprivation-score,label,desc,low-deprivation,medium-deprivation,high-deprivation,density,la-imd-pop-quintile,la-imd-pop-decile
RUH,Rushmoor Borough Council,16.000946151650652,4th IMD quintile,Councils in second least deprived quintile (20%),0.5328597553885348,0.4108817217940993,0.05625852281736594,2420.1794871794873,4,8
TEI,Teignbridge District Council,15.981603258722599,4th IMD quintile,Councils in second least deprived quintile (20%),0.48935250404358877,0.49694774267122827,0.013699753285182949,200.3545994065282,4,8
MAV,Malvern Hills District Council,15.968210627970215,4th IMD quintile,Councils in second least deprived quintile (20%),0.5124399603547739,0.4443187882792447,0.043241251365981344,137.68630849220105,4,8
SCB,Scottish Borders Council,15.866198349765945,4th IMD quintile,Councils in second least deprived quintile (20%),0.5823218768937755,0.3698813955501688,0.047796727556055754,24.353338968723584,4,8
FYL,Fylde Borough Council,15.857740294627382,4th IMD quintile,Councils in second least deprived quintile (20%),0.5520549641000247,0.3785590492696212,0.06938598663035404,489.22289156626505,4,8
WYC,Wychavon District Council,15.846520663200266,4th IMD quintile,Councils in second least deprived quintile (20%),0.5182140566934244,0.43396197260358643,0.04782397070298919,197.4156626506024,4,8
ELN,East Lothian Council,15.834838816381332,4th IMD quintile,Councils in second least deprived quintile (20%),0.5905126529087683,0.36564571855448685,0.043841628536744795,158.9101620029455,4,8
DST,Dorset Council,15.779218880446384,4th IMD quintile,Councils in second least deprived quintile (20%),0.5006869075422448,0.45559406934595836,0.043719023111796845,152.46527498996386,4,8
LEE,Lewes District Council,15.767609298136886,4th IMD quintile,Councils in second least deprived quintile (20%),0.5280435372041677,0.44052368594337066,0.031432776852461555,354.53767123287673,4,8
WAR,Warwickshire County Council,15.63846717872141,4th IMD quintile,Councils in second least deprived quintile (20%),0.5751272206293809,0.36790423803451267,0.05696854133610643,295.5878481012658,4,8
HIG,High Peak Borough Council,15.62222436492349,4th IMD quintile,Councils in second least deprived quintile (20%),0.5713314484276866,0.38278332937647036,0.04588522219584314,171.860853432282,4,8
ERY,East Riding of Yorkshire Council,15.562652490085673,4th IMD quintile,Councils in second least deprived quintile (20%),0.6128093371984301,0.31015056877302716,0.0770400940285427,142.7624792013311,4,8
STG,Stirling Council,15.512192786632617,4th IMD quintile,Councils in second least deprived quintile (20%),0.6734104659802569,0.2058592506103386,0.12073028340940452,43.03751143641354,4,8
WAT,Watford Borough Council,15.49077357963076,4th IMD quintile,Councils in second least deprived quintile (20%),0.4845874276484049,0.4952317839651263,0.020180788386468827,4601.0952380952385,4,8
SRI,South Ribble Borough Council,15.383548245297325,4th IMD quintile,Councils in second least deprived quintile (20%),0.5864263277611294,0.3781005163014045,0.03547315593746615,983.0619469026549,4,8
LND,City of London Corporation,15.328364160065837,4th IMD quintile,Councils in second least deprived quintile (20%),0.4700133731097624,0.5299866268902377,0.0,3646.0,4,8
MON,Monmouthshire County Council,15.179645285254093,4th IMD quintile,Councils in second least deprived quintile (20%),0.546558832857596,0.45344116714240407,0.0,112.08951707891637,4,8
HRW,London Borough of Harrow,15.122929423475075,4th IMD quintile,Councils in second least deprived quintile (20%),0.5621954132823698,0.43045070871157826,0.007353878006051919,5046.76,4,8
EPP,Epping Forest District Council,15.119727965129965,4th IMD quintile,Councils in second least deprived quintile (20%),0.5284420111019144,0.45844375764110895,0.013114231256976664,389.8967551622419,4,8
STF,Staffordshire Moorlands District Council,15.053088027632448,4th IMD quintile,Councils in second least deprived quintile (20%),0.6150962564128613,0.353065474678722,0.03183826890841672,170.88020833333334,4,8
SPE,Spelthorne Borough Council,14.99546810023637,4th IMD quintile,Councils in second least deprived quintile (20%),0.5577100276431233,0.4422899723568767,0.0,2219.4,4,8
ABE,Aberdeen City Council,14.931271680589536,4th IMD quintile,Councils in second least deprived quintile (20%),0.5752350548825819,0.3453185813617877,0.07944636375563038,1231.505376344086,4,8
GED,Gedling Borough Council,14.918718260161498,4th IMD quintile,Councils in second least deprived quintile (20%),0.5590690099748932,0.4183178394517202,0.022613150573386715,985.325,4,8
GLS,Gloucestershire County Council,14.915667207685182,4th IMD quintile,Councils in second least deprived quintile (20%),0.6247131398433453,0.2989749948985198,0.0763118652581349,241.48134187712023,4,8
NYE,North Yorkshire Council,14.763832747623994,4th IMD quintile,Councils in second least deprived quintile (20%),0.6195542784287457,0.32881107476045784,0.05163464681079647,77.21911160880926,4,8
BRA,Braintree District Council,14.728824192026423,4th IMD quintile,Councils in second least deprived quintile (20%),0.5199798170428036,0.46039422295614796,0.019625960001048465,250.1486928104575,4,8
CAB,Cambridge City Council,14.69245271558839,4th IMD quintile,Councils in second least deprived quintile (20%),0.6300902258049007,0.33498934277792913,0.03492043141717015,3050.317073170732,4,8
EDH,City of Edinburgh Council,14.665640877288949,4th IMD quintile,Councils in second least deprived quintile (20%),0.6468195759434592,0.24872459185034196,0.10445583220619892,2006.1596958174905,4,8
CHE,Cheshire East Council,14.555192822112081,4th IMD quintile,Councils in second least deprived quintile (20%),0.6373753097732148,0.2791577292321789,0.0834669609946063,331.6183533447684,4,8
MRT,London Borough of Merton,14.54133978542518,5th IMD quintile,Councils in least deprived quintile (20%),0.5855878536708174,0.40104963495168194,0.01336251137750063,5432.973684210527,5,9
NWL,North West Leicestershire District Council,14.463790224976114,5th IMD quintile,Councils in least deprived quintile (20%),0.662825375684049,0.30476493808572447,0.03240968623022652,375.6594982078853,5,9
WSX,West Sussex County Council,14.445480264589456,5th IMD quintile,Councils in least deprived quintile (20%),0.5614261904210746,0.40815180906965437,0.030422000509271047,435.7785032646911,5,9
CHR,Cherwell District Council,14.360498202693636,5th IMD quintile,Councils in least deprived quintile (20%),0.6742722736423858,0.273456343062929,0.052271383294685156,257.8030560271647,5,9
WEW,Welwyn Hatfield Borough Council,14.314115081719399,5th IMD quintile,Councils in least deprived quintile (20%),0.5672000845232967,0.43279991547670327,0.0,953.0230769230769,5,9
BRT,Broxtowe Borough Council,14.298875246639131,5th IMD quintile,Councils in least deprived quintile (20%),0.5881981531661887,0.35594959353871247,0.05585225329509879,1432.8375,5,9
MAL,Maldon District Council,14.276034547022764,5th IMD quintile,Councils in least deprived quintile (20%),0.5922280750392754,0.4077719249607245,0.0,182.68435754189943,5,9
BRY,London Borough of Bromley,14.260273503321939,5th IMD quintile,Councils in least deprived quintile (20%),0.6707097636127293,0.25664989649029896,0.07264033989697175,2218.346666666667,5,9
BAB,Babergh District Council,14.249898724412187,5th IMD quintile,Councils in least deprived quintile (20%),0.5680820548481029,0.4319179451518971,0.0,156.1195286195286,5,9
MRY,The Moray Council,14.246514472209148,5th IMD quintile,Councils in least deprived quintile (20%),0.5785013567104988,0.40840116885827593,0.013097474431225213,42.76586237712243,5,9
CHT,Cheltenham Borough Council,14.232300594982203,5th IMD quintile,Councils in least deprived quintile (20%),0.6376455212972676,0.25846473956631644,0.10388973913641601,2469.0,5,9
SDE,South Derbyshire District Council,14.229967285406625,5th IMD quintile,Councils in least deprived quintile (20%),0.5862801950382711,0.3623124900942561,0.0514073148674728,324.0118343195266,5,9
RUG,Rugby Borough Council,14.127847716528205,5th IMD quintile,Councils in least deprived quintile (20%),0.5379905448203057,0.4454858401799238,0.016523614999770505,315.24216524216524,5,9
STN,London Borough of Sutton,14.079589859897553,5th IMD quintile,Councils in least deprived quintile (20%),0.6703400549554396,0.2925286771440618,0.03713126790049867,4720.613636363636,5,9
CHI,Chichester District Council,14.051337507946073,5th IMD quintile,Councils in least deprived quintile (20%),0.5219889539251542,0.47801104607484585,0.0,154.59033078880407,5,9
HER,Hertsmere Borough Council,13.968569553655676,5th IMD quintile,Councils in least deprived quintile (20%),0.5747100143920548,0.4098399717877601,0.015450013820185095,1044.2673267326732,5,9
PKN,Perth and Kinross Council,13.94376311302186,5th IMD quintile,Councils in least deprived quintile (20%),0.6817176702862784,0.2721224086870681,0.046159921026653505,28.738176314793794,5,9
CAM,Cambridgeshire County Council,13.879090147918173,5th IMD quintile,Councils in least deprived quintile (20%),0.6320499068912702,0.3293034671334599,0.03864662597526995,215.7596848325673,5,9
SHA,South Hams District Council,13.784481184773114,5th IMD quintile,Councils in least deprived quintile (20%),0.5374120730081375,0.46258792699186246,0.0,99.14994363021421,5,9
STA,Stafford Borough Council,13.754222282925408,5th IMD quintile,Councils in least deprived quintile (20%),0.65689831002331,0.3019886363636364,0.04111305361305361,230.53177257525084,5,9
ORK,Orkney Islands Council,13.746702983437451,5th IMD quintile,Councils in least deprived quintile (20%),0.6535249214189492,0.34647507858105075,0.0,22.60343087790111,5,9
TON,Tonbridge and Malling Borough Council,13.534958956663868,5th IMD quintile,Councils in least deprived quintile (20%),0.669141071333984,0.2883627310768579,0.04249619758915802,552.3791666666667,5,9
WIL,Wiltshire Council,13.427684331152104,5th IMD quintile,Councils in least deprived quintile (20%),0.647184935123114,0.3354918963889733,0.017323168487912582,154.86021505376345,5,9
HIN,Hinckley and Bosworth Borough Council,13.414295113845284,5th IMD quintile,Councils in least deprived quintile (20%),0.6468144534012162,0.34174798472634704,0.011437561872436714,382.71380471380473,5,9
SKE,South Kesteven District Council,13.395129318092456,5th IMD quintile,Councils in least deprived quintile (20%),0.6651266640453856,0.30237179127113406,0.032501544683480314,151.88229056203605,5,9
ZET,Shetland Islands Council,13.364828359671193,5th IMD quintile,Councils in least deprived quintile (20%),0.7235602094240837,0.2764397905759162,0.0,15.589638718473074,5,9
SST,South Staffordshire Council,13.352700727524992,5th IMD quintile,Councils in least deprived quintile (20%),0.6714664342381443,0.3285335657618556,0.0,276.09090909090907,5,9
CHA,Charnwood Borough Council,13.270781077314622,5th IMD quintile,Councils in least deprived quintile (20%),0.6898375580438093,0.29417113709369336,0.015991304862497377,675.326164874552,5,9
OAD,Oadby and Wigston Borough Council,13.214853792861529,5th IMD quintile,Councils in least deprived quintile (20%),0.6588967815487152,0.3411032184512848,0.0,2388.0416666666665,5,9
MSU,Mid Suffolk District Council,13.200407026324655,5th IMD quintile,Councils in least deprived quintile (20%),0.6159487944559411,0.3676692814861158,0.016381924057943115,120.38691159586682,5,9
SNO,South Norfolk District Council,13.136998417092562,5th IMD quintile,Councils in least deprived quintile (20%),0.6358177172061329,0.3641822827938671,0.0,157.56167400881057,5,9
DAC,Dacorum Borough Council,13.080439459043829,5th IMD quintile,Councils in least deprived quintile (20%),0.5992905280978011,0.39163753610359064,0.009071935798608195,733.2877358490566,5,9
NEW,New Forest District Council,13.026396071876771,5th IMD quintile,Councils in least deprived quintile (20%),0.629693590839932,0.3453183479004476,0.024988061259620404,238.89494680851064,5,9
BAN,Basingstoke and Deane Borough Council,12.87538424074934,5th IMD quintile,Councils in least deprived quintile (20%),0.6584872750336954,0.33127951886375734,0.010233206102547259,280.37854889589903,5,9
EDE,East Devon District Council,12.854684203330509,5th IMD quintile,Councils in least deprived quintile (20%),0.6236498865221077,0.3763501134778923,0.0,181.9164619164619,5,9
HRT,Hertfordshire County Council,12.78151328982555,5th IMD quintile,Councils in least deprived quintile (20%),0.628901261770514,0.35783707532204195,0.013261662907444101,727.7370663420572,5,9
HAM,Hampshire County Council,12.733035891857174,5th IMD quintile,Councils in least deprived quintile (20%),0.6888217500806485,0.26454892509594646,0.046629324823405004,377.7069059271343,5,9
LIF,Lichfield District Council,12.620515330864102,5th IMD quintile,Councils in least deprived quintile (20%),0.6969147351941655,0.2870957272137157,0.015989537592118828,319.1450151057402,5,9
HUN,Huntingdonshire District Council,12.575762456240904,5th IMD quintile,Councils in least deprived quintile (20%),0.643133685091845,0.3470215718997769,0.009844743008378147,197.55518763796908,5,9
MEL,Melton Borough Council,12.526185045597455,5th IMD quintile,Councils in least deprived quintile (20%),0.6688277451229276,0.3311722548770724,0.0,106.84823284823285,5,9
SEV,Sevenoaks District Council,12.399868215320911,5th IMD quintile,Councils in least deprived quintile (20%),0.7007867494824016,0.27315942028985507,0.026053830227743272,328.9620596205962,5,9
WEA,Wealden District Council,12.362661037312279,5th IMD quintile,Councils in least deprived quintile (20%),0.7136460752438458,0.25896268772255765,0.02739123703359653,195.3577430972389,5,9
CHL,Chelmsford City Council,12.356286846648878,5th IMD quintile,Councils in least deprived quintile (20%),0.7197232997735273,0.2704442002825302,0.009832499943942417,529.6430678466077,5,9
LEC,Leicestershire County Council,12.341160589389014,5th IMD quintile,Councils in least deprived quintile (20%),0.7200642918339458,0.26913921164616833,0.010796496519885861,342.33557369179067,5,9
CBF,Central Bedfordshire Council,12.235317663728832,5th IMD quintile,Councils in least deprived quintile (20%),0.7282433968016407,0.2517252847759208,0.020031318422438403,410.7486033519553,5,9
TES,Test Valley Borough Council,12.216568825301206,5th IMD quintile,Councils in least deprived quintile (20%),0.7063570069752695,0.28233988585922637,0.011303107165504122,202.4888535031847,5,9
TEW,Tewkesbury Borough Council,12.187032204085497,5th IMD quintile,Councils in least deprived quintile (20%),0.6822004020248582,0.3019501362885318,0.015849461686610045,233.3913043478261,5,9
IOS,Council of the Isles of Scilly,12.005,5th IMD quintile,Councils in least deprived quintile (20%),1.0,0.0,0.0,139.125,5,9
WAW,Warwick District Council,11.990352020479573,5th IMD quintile,Councils in least deprived quintile (20%),0.7450627117347116,0.24569226381362477,0.009245024451663617,512.0459363957597,5,9
RUN,Runnymede Borough Council,11.951561996779388,5th IMD quintile,Councils in least deprived quintile (20%),0.7106816961889426,0.28931830381105744,0.0,1158.0384615384614,5,9
TAN,Tandridge District Council,11.926536429552135,5th IMD quintile,Councils in least deprived quintile (20%),0.7651510853408072,0.23484891465919278,0.0,357.0241935483871,5,9
DEB,Derbyshire Dales District Council,11.918637372969236,5th IMD quintile,Councils in least deprived quintile (20%),0.7431316972001383,0.23402696163152437,0.022841341168337366,91.4419191919192,5,9
YOR,City of York Council,11.810765903199158,5th IMD quintile,Councils in least deprived quintile (20%),0.7463179785203544,0.21570331120796893,0.03797871027167669,775.7794117647059,5,9
ABD,Aberdeenshire Council,11.779019765363755,5th IMD quintile,Councils in least deprived quintile (20%),0.7462731135867693,0.2287316718349221,0.024995214578308642,41.308411214953274,5,10
BRO,Broadland District Council,11.77294451113677,5th IMD quintile,Councils in least deprived quintile (20%),0.702706009190797,0.29729399080920305,0.0,239.0054347826087,5,10
BAS,Bath and North East Somerset Council,11.738251197731811,5th IMD quintile,Councils in least deprived quintile (20%),0.7018191036930496,0.2590825839964404,0.03909831231051003,567.5057803468208,5,10
STR,Stratford-on-Avon District Council,11.726253854786393,5th IMD quintile,Councils in least deprived quintile (20%),0.7473366231610017,0.2526633768389983,0.0,135.38036809815952,5,10
BRM,Bromsgrove District Council,11.68277928735195,5th IMD quintile,Councils in least deprived quintile (20%),0.7430442226249236,0.23790310469458656,0.019052672680489782,463.4516129032258,5,10
SGC,South Gloucestershire Council,11.674253573395347,5th IMD quintile,Councils in least deprived quintile (20%),0.7068044462684107,0.28813404748625887,0.005061506245330471,579.1066398390342,5,10
NHE,North Hertfordshire District Council,11.617651096803176,5th IMD quintile,Councils in least deprived quintile (20%),0.7265478775174066,0.263038107359437,0.010414015123156397,355.90133333333335,5,10
ECA,East Cambridgeshire District Council,11.557074398931434,5th IMD quintile,Councils in least deprived quintile (20%),0.6703918076580587,0.3296081923419412,0.0,138.51305683563749,5,10
NKE,North Kesteven District Council,11.549395483898559,5th IMD quintile,Councils in least deprived quintile (20%),0.7474575546337082,0.2525424453662917,0.0,128.14425162689804,5,10
OXF,Oxfordshire County Council,11.525963426041722,5th IMD quintile,Councils in least deprived quintile (20%),0.7691793883472827,0.19563315873100784,0.03518745292170943,267.51631477927066,5,10
KTT,Royal Borough of Kingston upon Thames,11.4780304495034,5th IMD quintile,Councils in least deprived quintile (20%),0.785664790684311,0.20362577250474628,0.010709436810942666,4841.675675675676,5,10
EDU,East Dunbartonshire Council,11.377436902653182,5th IMD quintile,Councils in least deprived quintile (20%),0.7602172312223858,0.20699558173784977,0.03278718703976436,625.0,5,10
TUN,Tunbridge Wells Borough Council,11.32022231393821,5th IMD quintile,Councils in least deprived quintile (20%),0.7472120211583168,0.23573161281627977,0.017056366025403457,359.3323262839879,5,10
REI,Reigate and Banstead Borough Council,11.25663898674268,5th IMD quintile,Councils in least deprived quintile (20%),0.751868932691532,0.2376031946648022,0.010527872643665797,1156.922480620155,5,10
COT,Cotswold District Council,10.973922926264716,5th IMD quintile,Councils in least deprived quintile (20%),0.8195677817097327,0.1804322182902673,0.0,77.47982832618025,5,10
WOI,Woking Borough Council,10.854296121754485,5th IMD quintile,Councils in least deprived quintile (20%),0.7570565416249144,0.22960919905152144,0.013334259323564137,1562.625,5,10
STO,Stroud District Council,10.83640144543363,5th IMD quintile,Councils in least deprived quintile (20%),0.8125771064652729,0.18742289353472708,0.0,262.26247288503254,5,10
RIB,Ribble Valley Borough Council,10.59807881684404,5th IMD quintile,Councils in least deprived quintile (20%),0.747832085139929,0.25216791486007095,0.0,106.39108061749572,5,10
BLA,Blaby District Council,10.578320272639521,5th IMD quintile,Councils in least deprived quintile (20%),0.7720583889841026,0.2279416110158974,0.0,784.2307692307693,5,10
ROC,Rochford District Council,10.49138660608003,5th IMD quintile,Councils in least deprived quintile (20%),0.7757073528065196,0.2065973811921985,0.017695266001281934,524.7125748502993,5,10
BRC,Bracknell Forest Council,10.330146733143478,5th IMD quintile,Councils in least deprived quintile (20%),0.7812303649968584,0.2187696350031416,0.0,1139.1284403669724,5,10
EHA,East Hampshire District Council,10.278269696176865,5th IMD quintile,Councils in least deprived quintile (20%),0.801999869182719,0.19800013081728096,0.0,240.92996108949416,5,10
EAT,Eastleigh Borough Council,10.211495111690022,5th IMD quintile,Councils in least deprived quintile (20%),0.7583018924422087,0.2302970415618637,0.011401065995927656,1694.0,5,10
BUC,Buckinghamshire Council,10.17756612184796,5th IMD quintile,Councils in least deprived quintile (20%),0.7734372845711093,0.2240956812194723,0.002467034209418482,349.5591054313099,5,10
SRY,Surrey County Council,10.118420969608003,5th IMD quintile,Councils in least deprived quintile (20%),0.7870679364272601,0.210499433222207,0.002432630350532838,721.5093205051112,5,10
BRW,Brentwood Borough Council,10.053735903195234,5th IMD quintile,Councils in least deprived quintile (20%),0.7597798003142,0.24022019968579997,0.0,504.8496732026144,5,10
ERW,East Renfrewshire Council,10.038859863561807,5th IMD quintile,Councils in least deprived quintile (20%),0.7900345441222653,0.17295090547471997,0.03701455040301476,552.0689655172414,5,10
WBK,West Berkshire Council,10.021977734301041,5th IMD quintile,Councils in least deprived quintile (20%),0.8482171031871253,0.14227201009782264,0.009510886715052068,225.09232954545453,5,10
HOR,Horsham District Council,9.93971532293398,5th IMD quintile,Councils in least deprived quintile (20%),0.7742765541654206,0.22572344583457934,0.0,274.4792452830189,5,10
THE,Three Rivers District Council,9.92761804699806,5th IMD quintile,Councils in least deprived quintile (20%),0.7051102086302412,0.27679135904332264,0.01809843232643614,1055.7977528089887,5,10
WIN,Winchester City Council,9.654869893239573,5th IMD quintile,Councils in least deprived quintile (20%),0.8110268382735726,0.18897316172642742,0.0,190.50680786686837,5,10
MOL,Mole Valley District Council,9.516454157831394,5th IMD quintile,Councils in least deprived quintile (20%),0.792538254341223,0.207461745658777,0.0,339.32945736434107,5,10
GRT,Guildford Borough Council,9.447317615001543,5th IMD quintile,Councils in least deprived quintile (20%),0.8027154726909086,0.1972845273090914,0.0,554.8044280442805,5,10
RIC,London Borough of Richmond upon Thames,9.421518096748292,5th IMD quintile,Councils in least deprived quintile (20%),0.8601548336270762,0.13258828698256228,0.007256879390361531,3476.157894736842,5,10
UTT,Uttlesford District Council,9.216569081109505,5th IMD quintile,Councils in least deprived quintile (20%),0.871302747469436,0.12869725253056397,0.0,144.70982839313572,5,10
FAR,Fareham Borough Council,9.04130298624315,5th IMD quintile,Councils in least deprived quintile (20%),0.8536043980625123,0.14639560193748763,0.0,1572.1351351351352,5,10
EPS,Epsom and Ewell Borough Council,8.925314063527107,5th IMD quintile,Councils in least deprived quintile (20%),0.8544284172795713,0.14557158272042864,0.0,2382.4411764705883,5,10
RUT,Rutland County Council,8.853493225135873,5th IMD quintile,Councils in least deprived quintile (20%),0.9433716532672126,0.056628346732787334,0.0,105.95811518324608,5,10
WOX,West Oxfordshire District Council,8.736159973970336,5th IMD quintile,Councils in least deprived quintile (20%),0.8732138499498386,0.12678615005016133,0.0,156.52380952380952,5,10
SCA,South Cambridgeshire District Council,8.494530216360962,5th IMD quintile,Councils in least deprived quintile (20%),0.8974328350703393,0.10256716492966068,0.0,178.38580931263857,5,10
SOX,South Oxfordshire District Council,8.453370513244684,5th IMD quintile,Councils in least deprived quintile (20%),0.8649626558353337,0.13503734416466628,0.0,211.75552282768777,5,10
WNM,Royal Borough of Windsor and Maidenhead,8.423452477182972,5th IMD quintile,Councils in least deprived quintile (20%),0.8226281517877191,0.1773718482122809,0.0,767.8832487309645,5,10
VAL,Vale of White Horse District Council,8.364813730175651,5th IMD quintile,Councils in least deprived quintile (20%),0.9410765622357673,0.04822545898372878,0.010697978780503945,238.59861591695503,5,10
SAL,St Albans City and District Council,8.333441785897126,5th IMD quintile,Councils in least deprived quintile (20%),0.8482876620052273,0.1517123379947727,0.0,927.4347826086956,5,10
EHE,East Hertfordshire District Council,8.202385694633652,5th IMD quintile,Councils in least deprived quintile (20%),0.8833974410342709,0.11660255896572909,0.0,318.8781512605042,5,10
SUR,Surrey Heath Borough Council,8.153045697329377,5th IMD quintile,Councils in least deprived quintile (20%),0.8311964615643022,0.1688035384356979,0.0,938.9894736842106,5,10
HAO,Harborough District Council,8.136535844872984,5th IMD quintile,Councils in least deprived quintile (20%),0.9403882439476798,0.05961175605232019,0.0,161.38006756756758,5,10
ELM,Elmbridge Borough Council,7.925309792024563,5th IMD quintile,Councils in least deprived quintile (20%),0.8552797982382397,0.1447202017617603,0.0,1444.3684210526317,5,10
MSS,Mid Sussex District Council,7.735725079789699,5th IMD quintile,Councils in least deprived quintile (20%),0.8733760644144561,0.12662393558554383,0.0,455.5149700598802,5,10
WAE,Waverley Borough Council,7.510415956874169,5th IMD quintile,Councils in least deprived quintile (20%),0.9328098283832563,0.06719017161674372,0.0,366.8289855072464,5,10
RUS,Rushcliffe Borough Council,7.203715792388239,5th IMD quintile,Councils in least deprived quintile (20%),0.9428530675258424,0.057146932474157607,0.0,296.86063569682153,5,10
WOK,Wokingham Borough Council,5.83357479882421,5th IMD quintile,Councils in least deprived quintile (20%),0.9516359960027817,0.04836400399721831,0.0,971.7597765363129,5,10
HAT,Hart District Council,5.618004130911788,5th IMD quintile,Councils in least deprived quintile (20%),0.9730100027814119,0.026989997218588073,0.0,453.9906976744186,5,10
